comment_star,review_count,BusinessAcceptsCreditCards,BikeParking,RestaurantsReservations,HasTV,Alcohol,RestaurantsGoodForGroups,WiFi,garage,street,lot,valet,dinner,Total_hour,acceptable_noise,upscale_classy
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
1,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
4,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
4,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
4,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
4,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
4,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
4,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
1,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
4,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
1,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
1,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
4,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
3,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
4,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
4,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
4,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
4,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
2,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
4,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
1,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
1,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
4,330,1,0,0,1,0,1,1,0,0,1,0,1,66,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
2,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
3,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
2,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
3,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
3,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
2,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
3,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
3,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
3,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
3,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
2,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
3,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
2,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
3,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
2,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
3,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
3,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
3,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
3,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
2,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
3,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
2,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
3,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
2,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
2,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
2,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
3,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
3,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
3,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
1,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
4,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,145,1,1,0,1,1,1,0,0,1,0,0,1,90,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
5,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
3,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
4,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
1,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
2,223,1,1,0,1,1,1,1,0,1,0,0,1,84,1,0
